file_name|id|source_org|source_file|original_id|type|name|address|city|state|zip_code|county|location_description|phone|url|latitude|longitude|latlng_source|date_from|date_to|open_to_spec_group|data_issues|food_bucks|snap|wic|fmnp|fresh_produce|free_distribution|group_id|merged_record|timestamp|in_error
GP_garden_directory_listing-20210322.csv|10|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Coraopolis Community Garden|411 Broadway Avenue Coraopolis PA 15108|Coraopolis|Pennsylvania|15108||community-farm|(412) 329-8247|https://coraopolisfoundation.org/community-garden/|40.516753|-80.160618|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|11|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Crafton Community Farm|117 West Steuben Street Crafton PA 15205|Crafton|Pennsylvania|15205||community-farm|412) 921-0752|https://www.facebook.com/craftoncommunityfarm|40.438964|-80.072817|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|12|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Community Human Services Teaching Garden|370 Lawn Street Pittsburgh PA 15213|Pittsburgh|Pennsylvania|15213||community-farm|||40.433691|-79.961356|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|13|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Landslide Community Farm|3 Beelen Street Pittsburgh PA 15213|Pittsburgh|Pennsylvania|15213||community-farm||https://www.facebook.com/LandslideCommunityFarm|40.43816|-79.97244|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|14|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Rosalinda Sauro Sirianni Memorial Garden|119 Davis Ave Pittsburgh PA 15202|Bellevue|Pennsylvania|15202||community-farm|412 307 0069 x 3311|https://nhco.org/garden/|40.48879|-80.049169|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|15|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Second UP Garden|300 Hay Street Pittsburgh PA 15221|Pittsburgh|Pennsylvania|15221||community-farm|412 242 4430|https://www.secondup.net|40.438825|-79.888431|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|16|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Earl Brooks Community Garden|222 Robinson Street Pittsburgh PA 15213|Pittsburgh|Pennsylvania|15213||community-farm|(412) 692 5315||40.441165|-79.965404|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|17|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Garfield Community Farm|527 Edlam Way Pittsburgh PA 15224|Pittsburgh|Pennsylvania|15224||community-farm|4129797764|http://garfieldfarm.com|40.469378|-79.935125|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|18|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Ballfield Farm|Crispen Street Pittsburgh PA 15214|Pittsburgh|Pennsylvania|15214||community-farm|4125270538|http://www.ballfieldfarm.com|40.46849|-80.016561|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|19|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|BOXY CAUFIELD MEMORIAL GARDEN: Allegheny YMCA|600 West North Avenue Pittsburgh PA 15212|Pittsburgh|Pennsylvania|15212||community-farm||http://www.ymcaofpittsburgh.org/gardens/|40.454624|-80.012922|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|20|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Hazelwood Community Garden|4713 Chatsworth Avenue Pittsburgh PA 15207|Pittsburgh|Pennsylvania|15207||community-farm||http://www.hazelwoodinitiative.org/page14.html|40.413082|-79.944132|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|21|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Miss Mary's Garden : Homewood Brushton YMCA|7140 Bennett Street Pittsburgh PA 15208|Pittsburgh|Pennsylvania|15208||community-farm|847.404.3347|http://www.ymcapgh.org|40.456529|-79.898291|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|22|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Sheridan Avenue Orchard|310 Sheridan Ave, Pittsburgh, PA 15206, United States|Pittsburgh|PA|15206||community-farm||http://werepair.org/category/pittsburgh/|40.463474|-79.921924|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|23|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Centre Ave YMCA Garden|2621 Centre Avenue|Pittsburgh|Pennsylvania|15219||community-farm|412-567-1256 x0306|http://www.ymcapgh.org|40.447201|-79.967894|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|24|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Allison Park Elementary Community Garden|803 McGovern Road  Houston PA 15342|Houston|Pennsylvania|15342||school-garden|||40.231664|-80.226758|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|25|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Avonworth Middle School|258 Joseph's Lane  Pittsburgh PA 15237|Pittsburgh|Pennsylvania|15237||school-garden||http://www.avonworthplants.weebly.com|40.532346|-80.078434|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|26|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Borland Green Cooperative|5806 Black Street|Pittsburgh|Pennsylvania|15206||community-garden|412 361 1581|http://www.borlandgreen.com|40.467393|-79.924427|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|27|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Carnegie Elementary School|301 Franklin Avenue  Carnegie PA 15106|Carnegie|Pennsylvania|15106||school-garden|||40.401334|-80.081874|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|28|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Clairton Education Center|501 Waddell Avenue  Clairton PA 15025|Clairton|Pennsylvania|15025||school-garden|||40.294148|-79.885294|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|29|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Colfax Elementary|2332 Beechwood Blvd  Pittsburgh PA 15217|Pittsburgh|Pennsylvania|15217||school-garden||http://edibleschoolyardpgh.org|40.433127|-79.915417|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|30|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Community Day School of Pittsburgh|6424 Forward Avenue  Pittsburgh PA 15217|Pittsburgh|Pennsylvania|15217||school-garden|||40.427442|-79.917825|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|31|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Dilworth Traditional Academy|6200 Stanton Avenue  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||school-garden|||40.468805|-79.917808|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|32|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Fort LeBoeuf Middle School|865 Cherry Street  Waterford PA 16441|Waterford|Pennsylvania|16441||school-garden|||41.951436|-79.986455|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|33|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Greenock Elementary School|1101 Greenock Buena Vista Road  McKeesport PA 15135|McKeesport|Pennsylvania|15135||school-garden|||40.311881|-79.8029|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|34|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Iroquois Elementary School|4231 Morse St.  Erie PA 16511|Erie|Pennsylvania|16511||school-garden||http://www.isd.iu5.org|42.153881|-80.012094|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|35|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|MAMS Community Garden|800 Thurston Road  Meadville PA 16335|Meadville|Pennsylvania|16335||school-garden||http://farmmeadville.com/directory/community gardens/community garden at the marc/|41.633276|-80.124376|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|36|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Arsenal|220 40th Street  Pittsburgh PA 15201|Pittsburgh|Pennsylvania|15201||school-garden|||40.467734|-79.962522|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|37|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Langley|2940 Sheraden Blvd  Pittsburgh PA 15204|Pittsburgh|Pennsylvania|15204||school-garden|||40.453644|-80.054031|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|38|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Linden School Garden|725 S Linden Avenue  Pittsburgh PA |Pittsburgh|Pennsylvania|15208||school-garden||http://pghlindenpta.wordpress.com|40.445514|-79.916283|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|39|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Miller African Centered Academy|2055 Bedford Avenue  Pittsburgh PA 15219|Pittsburgh|Pennsylvania|15219||school-garden|||40.447077|-79.981061|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|40|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Montessori PreK 5|201 S Graham Street  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||school-garden|||40.462489|-79.935596|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|41|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Science and Technology|107 Thackeray Avenue  Pittsburgh PA 15260|Pittsburgh|Pennsylvania|15260||school-garden|||40.443627|-79.957411|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|42|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Pittsburgh Urban Christian School|809 Center Street  Pittsburgh PA 15221|Pittsburgh|Pennsylvania|15221||school-garden||http://pucs.org|40.441483|-79.882937|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|43|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Propel Homestead|129 E 10th Ave  Homestead PA 15120|Homestead|Pennsylvania|15120||school-garden|||40.405408|-79.910342|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|44|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|SSA Farm at the Junior School|400 S. Braddock  Pittsburgh PA 15221|Pittsburgh|Pennsylvania|15221||school-garden||http://www.shadysideacademy.org/ssafarm|40.444237|-79.897476|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|45|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|SSA Farm at the Middle School|500 Squaw Run Rd East  Pittsburgh PA 15238|Pittsburgh|Pennsylvania|15238||school-garden||http://www.shadysideacademy.org/ssafarm|40.52817|-79.880648|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|46|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|SSA Farm at the Senior School|423 Fox Chapel Rd  Pittsburgh PA 15238|Pittsburgh|Pennsylvania|15238||school-garden||http://www.shadysideacademy.org/ssafarm|40.52247|-79.882689|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|47|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|St. Paul African Methodist Episcopal Church|414 Orchard Place  Pittsburgh PA 15210|Pittsburgh|Pennsylvania|15210||school-garden|||40.41792|-79.995982|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|48|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|The Environmental Charter Lower School Edible Schoolyard|309 South Braddock  Pittsburgh PA 15221|Pittsburgh|Pennsylvania|15221||school-garden||http://www.environmentalcharterschool.org|40.444922|-79.895715|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|49|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|The Environmental Charter Upper School Living Laboratory|829 Milton Street  Pittsburgh PA 15218|Pittsburgh|Pennsylvania|15218||school-garden||http://www.environmentalcharterschool.org|40.436015|-79.89694|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|50|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|The Neighborhood Academy|709 N Aiken Ave  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||school-garden|||40.472894|-79.932793|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|51|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Urban League Charter School|327 N Negley Ave  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||school-garden|||40.466733|-79.929864|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|52|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Waldorf School of Pittsburgh|201 S Winebiddle St  Pittsburgh PA 15224|Pittsburgh|Pennsylvania|15224||school-garden|||40.463958|-79.942294|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|53|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|West End Children's Center|42 Wabash Street  Pittsburgh PA 15220|Pittsburgh|Pennsylvania|15220||school-garden|||40.440192|-80.03457|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|54|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Shiloh Farm|7227 Thomas Blvd Pittsburgh PA 15208|Pittsburgh|Pennsylvania|15208||commercial-urban-farm;grow-pittsburgh-site||https://www.growpittsburgh.org/about-us/locations/frick-greenhouse/|40.450512|-79.898805|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|55|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Garfield Community Farm|Cornwall St & Wicklow St Pittsburgh PA 15224|Pittsburgh|Pennsylvania|15224||commercial-urban-farm|(412) 215 6398|http://www.garfieldfarm.com/|40.46941|-79.934616|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|56|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|East Field Cooperative Garden|5543 Black Street  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||community-garden|412.365.5716|https://www.facebook.com/groups/EastFieldGarden|40.469404|-79.928441|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|57|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Elliott Community Garden|706 Lorenz Ave  Pittsburgh PA 15220|Pittsburgh|Pennsylvania|15220||community-garden|4126575969||40.44501|-80.039497|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|58|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Fineview Community Garden|13 Carrie Street Pittsburgh PA 15212|Pittsburgh|Pennsylvania|15212||community-garden|412 323 8288||40.461294|-80.002021|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|59|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Frazier Farms Community Garden|3638 Frazier Street  Pittsburgh PA 15213|Pittsburgh|Pennsylvania|15213||school-garden|N/A|http://southoaklandpgh.org/|40.429735|-79.954579|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|60|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Garden of Etna|9 Short Alley  Pittsburgh PA 15223|Pittsburgh|Pennsylvania|15223||community-garden|412 486 3831||40.496077|-79.945871|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|61|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Garden On Gearing|409-411Gearing Avenue Pittsburgh PA 15210|Pittsburgh|Pennsylvania|15210||community-garden|412 613 4663|https://groundedpgh.org/projects/garden-on-gearing/|40.418085|-80.00523|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|62|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Grace & Fruit Pollinator Gardens and Orchard|Glenn Avenue & Swissvale Avenue Wilkinsburg PA|Pittsburgh|Pennsylvania|15221||community-garden|4128246991||40.444612|-79.875885|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|63|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Harmar Street Community Garden|331 Harmar Street  PA|Pittsburgh|Pennsylvania|15219||community-garden|412 378 3823|http://www.phcapgh.org/|40.457406|-79.967969|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|64|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Highland Park Community Gardens|Stanton Avenue, Pittsburgh, Pennsylvania 15206|Pittsburgh|Pennsylvania|15206||community-garden|412-255-8850||40.472064|-79.913673|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|65|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Kincaid Street Community Garden|5409 Kincaid Street  Pittsburgh PA|Pittsburgh|Pennsylvania|15206||community-garden|(412) 545-3050||40.466375|-79.934859|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|66|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Kiwanis Community Garden|2801 Jenny Lind Street  McKeesport PA 15132|McKeesport|Pennsylvania|15132||community-garden|412 678 1340|http://www.mckha.org/programs/mckeesport-community-garden/|40.339138|-79.844107|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|67|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Larimer Community Garden|300 Larimer Avenue  Pittsburgh PA 15206|Pittsburgh|Pennsylvania|15206||community-garden|(412) 661 8751||40.46432|-79.91601|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|68|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Lawrenceville Community Gardens|4200 Sherrod Street Pittsburgh PA|Pittsburgh|Pennsylvania|15201||community-garden|||40.467567|-79.956557|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|69|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Martin Luther King Jr. Community Garden|219 Kirkpatrick Street, Pittsburgh, Pennsylvania 15219, USA|Pittsburgh|Pennsylvania|15219||community-farm;community-garden|412-255-8850||40.440128|-79.973628|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|70|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Morningside Community Garden|1118 Chislett Street, Pittsburgh, Pennsylvania 15206, USA|Pittsburgh|Pennsylvania|15206||community-garden|412-255-8850||40.477202|-79.92881|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|71|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Mt. Oliver Borough Community Garden|Transverse Park  PA|Mount Oliver|Pennsylvania|15210||community-garden|412 668 3197||40.406719|-79.984659|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|72|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Penn Hills Community Garden|1162 Jefferson Road  Penn Hills PA 15235|Penn Hills|Pennsylvania|15235||community-garden||https://www.PennHillsGarden.org|40.447638|-79.798817|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|73|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|The Harry Orlando Memorial Community Garden|2205 5th Avenue  Pittsburgh PA|Pittsburgh|Pennsylvania|15219||community-garden|412 377 9926||40.438247|-79.973943|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|74|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|The Octopus Garden|133 South Aiken Avenue, Pittsburgh, PA, USA|Pittsburgh|Pennsylvania|15206||community-garden||https://www.facebook.com/octopusgardenpittsburgh/|40.463591|-79.936771|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|75|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Tustin Street Community Garden|2021 Tustin Street  Pittsburgh PA 15219|Pittsburgh|Pennsylvania|15219||community-garden|412.862.9925|http://www.uptownpartners.org/community_programs/tustin-st-community-garden/|40.436569|-79.977099|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|76|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Osborne Elementary Outdoor Classroom and gARTen|1414 Beaver Street, Sewickley, PA, United States|Sewickley|Pennsylvania|15143||school-garden|414.803.5409||40.530559|-80.1686|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|77|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Dormont Elementary Garden|3200 Annapolis Avenue, Pittsburgh, PA, United States|Pittsburgh|Pennsylvania|15216||school-garden|||40.394718|-80.043794|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|78|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|North Avenue Bird Habitat & Pollination Garden|718 North Avenue, Wilkinsburg, PA 15221, United States|Pittsburgh|Pennsylvania|15221|||4128493434||40.444754|-79.883043|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
GP_garden_directory_listing-20210322.csv|79|Grow Pittsburgh|GP_garden_directory_listing-20210322.csv||grow pgh garden|Saint Joan of Arc Church Community Garden|6414 Montour Street, South Park Township, PA 15129, United States|South Park Township|Pennsylvania|15129||community-garden|412.833.2400|https://mystjoan.org|40.287464|-80.026439|Grow Pittsburgh|||||False|False|False|False|True|False||False||False
